enst_id	final_uniprot_id
ENST00000359984	Q13286
ENST00000359985	P62807
ENST00000359987	O43555-2
ENST00000359988	Q86VF7
ENST00000359994	Q5JR12-2
ENST00000359995	Q01130
ENST00000359999	Q5IJ48-2
ENST00000360000	Q8IYN2
ENST00000360001	Q9BRK5
ENST00000360003	Q9BTE3
ENST00000360004	P01911
ENST00000360009	Q86SQ9-2
ENST00000360010	
ENST00000360011	Q9Y5P3
ENST00000360012	P62508-2
ENST00000360013	O60229
ENST00000360016	O60885-3
ENST00000360017	Q5JUW0-3
ENST00000360019	Q13286
ENST00000360025	P49407-2
ENST00000360027	O60880-4
ENST00000360028	Q5VW00
ENST00000360029	Q6ZWB6
ENST00000360031	O75354-3
ENST00000360032	Q8NFW5-2
ENST00000360035	
ENST00000360039	Q96RP7
ENST00000360046	Q00056
ENST00000360047	Q08499-2
ENST00000360049	O94856-3
ENST00000360051	Q15019
ENST00000360056	
ENST00000360057	Q9H3S4
ENST00000360059	
ENST00000360060	O00469
ENST00000360064	
ENST00000360066	Q07002
ENST00000360067	
ENST00000360074	
ENST00000360079	P12956
ENST00000360083	
ENST00000360084	
ENST00000360085	P10082
ENST00000360086	Q96MX0-2
ENST00000360089	
ENST00000360090	Q5T7P3
ENST00000360091	
ENST00000360093	Q9NY46
ENST00000360096	Q6T311-2
ENST00000360099	Q12860-3
ENST00000360104	
ENST00000360105	
ENST00000360108	
ENST00000360110	P02786
ENST00000360111	Q9NTJ3-2
ENST00000360113	Q99501-3
ENST00000360115	
ENST00000360117	
ENST00000360121	P16150
ENST00000360124	
ENST00000360127	Q6ZQX7-4
ENST00000360128	Q9BXY0
ENST00000360131	Q8NDL9
ENST00000360132	Q92851-3
ENST00000360133	P59045-2
ENST00000360134	Q96JG8-2
ENST00000360135	Q6PFW1-7
ENST00000360141	Q9UGN4
ENST00000360144	P21802-22
ENST00000360149	
ENST00000360150	Q96RQ1
ENST00000360151	E9PKD4
ENST00000360156	Q14141-2
ENST00000360158	P16070-14
ENST00000360160	O15523
ENST00000360162	Q9UEY8-2
ENST00000360165	O75800-2
ENST00000360166	
ENST00000360167	Q9BY79-2
ENST00000360168	P37088-2
ENST00000360171	Q5JTY5
ENST00000360184	Q14204
ENST00000360185	Q14161-4
ENST00000360187	Q86T29
ENST00000360190	Q96SN8-4
ENST00000360194	
ENST00000360202	Q6UWL6
ENST00000360203	Q9NZ71-6
ENST00000360204	
ENST00000360212	P15529-7
ENST00000360213	Q8NGK5
ENST00000360214	P15036
ENST00000360215	Q8TAF8
ENST00000360218	P14091-2
ENST00000360221	Q9BTE6-2
ENST00000360222	
ENST00000360228	O00555
ENST00000360232	O15409-6
ENST00000360238	Q9NWM3
ENST00000360239	Q8WYL5-4
ENST00000360240	P27816
ENST00000360242	Q68D86
ENST00000360243	P43358
ENST00000360244	Q96BI3-2
ENST00000360245	
ENST00000360249	
ENST00000360252	Q8NEM7-2
ENST00000360254	
ENST00000360256	P00451
ENST00000360258	Q8IUF8-4
ENST00000360260	Q9ULZ0-3
ENST00000360264	P39880-3
ENST00000360265	Q8N556
ENST00000360270	P26038
ENST00000360271	Q3KQV9-2
ENST00000360272	P17035-2
ENST00000360273	Q01814
ENST00000360274	P31321
ENST00000360276	O75771-4
ENST00000360277	Q86VS3-4
ENST00000360279	Q8IZP9-6
ENST00000360280	Q96RL7
ENST00000360283	
ENST00000360284	P22736-2
ENST00000360286	
ENST00000360289	P19367-4
ENST00000360290	Q5SZL2-3
ENST00000360295	Q53EL9-3
ENST00000360299	P61020
ENST00000360301	Q6PFW1-3
ENST00000360302	O75081-2
ENST00000360304	Q15746
ENST00000360310	Q9NRL2
ENST00000360311	A6NHJ4
ENST00000360314	Q9NQ75
ENST00000360315	Q86YP4
ENST00000360317	Q8TAX9-4
ENST00000360319	P21333-2
ENST00000360321	Q9NUD7
ENST00000360323	P17693
ENST00000360325	O95471
ENST00000360332	P45983
ENST00000360334	O00534-2
ENST00000360338	Q14592
ENST00000360342	O60299-2
ENST00000360345	Q8WTT0
ENST00000360348	Q06455-4
ENST00000360351	P11137
ENST00000360355	Q96T23-2
ENST00000360356	Q8IXQ6
ENST00000360357	
ENST00000360358	Q7Z3T1
ENST00000360359	Q92625
ENST00000360366	Q8IVF5-5
ENST00000360370	Q96GZ6-9
ENST00000360372	
ENST00000360374	A6NL26
ENST00000360375	Q9C099
ENST00000360378	
ENST00000360379	P22532
ENST00000360380	Q15468
ENST00000360382	
ENST00000360383	Q13042
ENST00000360384	P61978
ENST00000360385	Q96PQ6-2
ENST00000360388	Q5T1Q4
ENST00000360392	Q9C026-5
ENST00000360394	Q8IYI6
ENST00000360403	Q9NR50
ENST00000360408	P68431
ENST00000360409	O60462
ENST00000360410	Q8IYB7-5
ENST00000360412	Q86YH2
ENST00000360413	O43295-2
ENST00000360415	
ENST00000360416	P35580-4
ENST00000360418	P22309-2
ENST00000360421	Q4U2R8-2
ENST00000360422	P35372-6
ENST00000360423	['P0DMN0']
ENST00000360426	O95793-2
ENST00000360428	Q14574
ENST00000360429	Q6ZVD8-2
ENST00000360430	Q00987-2
ENST00000360439	Q96ST3
ENST00000360440	
ENST00000360441	P62805
ENST00000360442	O96013
ENST00000360448	Q4VX76-2
ENST00000360449	
ENST00000360451	
ENST00000360453	Q86YN6-5
ENST00000360454	Q6UWE3-2
ENST00000360458	Q15014
ENST00000360461	Q58EX7
ENST00000360463	Q9UN36-2
ENST00000360464	A6NFH5
ENST00000360465	Q3MIS6
ENST00000360466	Q8N2K1
ENST00000360467	P08572
ENST00000360468	P49641
ENST00000360469	P55283
ENST00000360472	Q15121
ENST00000360473	Q8N5I3-2
ENST00000360475	Q9BTD8-3
ENST00000360476	P08949
ENST00000360478	Q86VF7-4
ENST00000360480	O43526-3
ENST00000360482	Q6ZMY3
ENST00000360485	
ENST00000360488	O00624-2
ENST00000360490	P08473
ENST00000360495	
ENST00000360496	
ENST00000360497	Q9Y210-3
ENST00000360500	Q9UMR7-3
ENST00000360502	Q68D06-2
ENST00000360505	Q8NEC7
ENST00000360506	Q5VTE6-2
ENST00000360507	Q9BV87
ENST00000360509	Q3MJ13
ENST00000360510	Q9NY33
ENST00000360515	Q9NRR3
ENST00000360519	A2RU49-2
ENST00000360521	Q16875-2
ENST00000360522	Q96AX9-5
ENST00000360524	A2RUR9
ENST00000360525	P57054-2
ENST00000360526	P23141-2
ENST00000360528	
ENST00000360529	O75037-3
ENST00000360534	P27487
ENST00000360535	Q96DZ5
ENST00000360537	Q9UM63
ENST00000360538	Q9NS56
ENST00000360540	Q96MG8
ENST00000360541	P62495
ENST00000360542	Q6PEX3
ENST00000360547	
ENST00000360553	A7E2F4-3
ENST00000360561	O95359-6
ENST00000360564	Q9ULZ9
ENST00000360565	Q9H7N4
ENST00000360566	P31350-2
ENST00000360568	O15460-2
ENST00000360570	Q9NVQ4-3
ENST00000360578	O94811
ENST00000360579	Q9UBQ0-2
ENST00000360581	Q6W5P4
ENST00000360584	P48067
ENST00000360586	O75717
ENST00000360587	Q6P050
ENST00000360589	Q8N9V6
ENST00000360591	
ENST00000360594	Q8N9U0
ENST00000360595	Q14814-4
ENST00000360596	Q9NR19
ENST00000360597	
ENST00000360603	
ENST00000360605	O94763-4
ENST00000360607	O95460-4
ENST00000360608	
ENST00000360609	O75426-2
ENST00000360610	Q00872
ENST00000360612	Q86V86
ENST00000360614	P36776
ENST00000360615	P50995
ENST00000360617	P07288-2
ENST00000360620	
ENST00000360629	
ENST00000360631	O15075
ENST00000360632	Q9GZV5
ENST00000360635	O14713
ENST00000360639	Q6ZRI6
ENST00000360642	P51790-4
ENST00000360647	Q9UQR1
ENST00000360648	O75914-3
ENST00000360652	Q9H1Q7
ENST00000360655	Q8IVL1-4
ENST00000360656	
ENST00000360657	O00476
ENST00000360658	Q9NR96
ENST00000360661	Q16611
ENST00000360662	Q8N413-4
ENST00000360663	P16298
ENST00000360666	
ENST00000360668	Q9H492
ENST00000360669	Q9UHL3
ENST00000360670	
ENST00000360672	Q9H6Q3-2
ENST00000360674	Q13444-10
ENST00000360675	Q8TCE9-2
ENST00000360679	Q13085-2
ENST00000360682	O60716-4
ENST00000360683	Q9Y6M4-2
ENST00000360688	
ENST00000360689	Q9BYC5
ENST00000360693	Q13639-8
ENST00000360694	Q03181
ENST00000360697	P78563
ENST00000360698	A6BM72-3
ENST00000360700	Q9Y462-3
ENST00000360708	Q86WB0-3
ENST00000360714	P40967-2
ENST00000360716	Q8IY82
ENST00000360718	Q13501-2
ENST00000360719	Q92523
ENST00000360723	P12931-2
ENST00000360726	Q8TEZ7
ENST00000360729	Q8N184-1
ENST00000360731	Q96NY7
ENST00000360737	
ENST00000360742	Q6NXR4
ENST00000360743	Q8TDW4-2
ENST00000360752	
ENST00000360759	P58181
ENST00000360760	Q9NUQ6-2
ENST00000360761	O43497-9
ENST00000360768	Q8N0U8
ENST00000360770	P59991
ENST00000360771	
ENST00000360772	Q15746-3
ENST00000360774	Q9BX84
ENST00000360779	Q9H190
ENST00000360785	
ENST00000360786	P57773
ENST00000360787	P22626
ENST00000360790	Q99708-2
ENST00000360793	P49447
ENST00000360796	Q96G97-4
ENST00000360797	P35227
ENST00000360798	Q86X29-5
ENST00000360802	Q5T6F2
ENST00000360803	Q9BZE4
ENST00000360804	P10451-3
ENST00000360806	
ENST00000360807	Q9P2E9-3
ENST00000360814	Q9H1C3
ENST00000360816	Q9NTX9
ENST00000360817	P09871
ENST00000360820	Q6P3W7
ENST00000360822	Q96SN8-2
ENST00000360823	
ENST00000360824	Q6P4E1-3
ENST00000360827	A6PVY3
ENST00000360830	P62847-2
ENST00000360831	
ENST00000360833	
ENST00000360834	
ENST00000360835	Q8IWY4
ENST00000360839	Q8IWZ3
ENST00000360840	Q9BZE1
ENST00000360843	Q9UKI8-2
ENST00000360844	Q08ET2
ENST00000360845	Q9NVN8
ENST00000360851	Q9NZL6
ENST00000360859	
ENST00000360861	P31641
ENST00000360862	Q9H7X0-3
ENST00000360863	Q8NE09
ENST00000360864	Q9H3Z4
ENST00000360868	
ENST00000360870	Q8WZ42-6
ENST00000360871	Q9NQV6-4
ENST00000360872	O43561
ENST00000360874	
ENST00000360876	P55884
ENST00000360880	P56693
ENST00000360890	Q6ZS81-2
ENST00000360899	
ENST00000360900	Q2M296
ENST00000360902	
ENST00000360905	Q8IUD2
ENST00000360906	Q9NPP4
ENST00000360909	Q9Y4D1-2
ENST00000360911	Q9ULU4-14
ENST00000360913	Q9BXA6
ENST00000360916	Q8N7B6-2
ENST00000360929	Q9BYH1-4
ENST00000360937	P19801
ENST00000360938	P15036
ENST00000360943	Q9H832
ENST00000360944	
ENST00000360945	Q6UXN7
ENST00000360947	Q9P2Y4
ENST00000360948	Q16288
ENST00000360951	Q9H0M4-5
ENST00000360954	Q9Y662
ENST00000360957	Q8WUF5
ENST00000360958	P07951
ENST00000360961	Q9Y5U8
ENST00000360962	Q8N6T0-4
ENST00000360963	Q9NY47-4
ENST00000360966	P05230-2
ENST00000360967	
ENST00000360971	P22413
ENST00000360981	Q9BQY9-2
ENST00000360982	Q9Y2A7-2
ENST00000360985	P21817-3
ENST00000360986	Q66K79
ENST00000360990	Q9Y2W7-2
ENST00000360993	
ENST00000360995	Q6ZN18-3
ENST00000360997	O95990
ENST00000360998	Q96SI9-2
ENST00000361003	O00327-4
ENST00000361005	P35030
ENST00000361006	Q14161-5
ENST00000361007	O00159-2
ENST00000361010	P06881
ENST00000361014	
ENST00000361016	Q9NRJ7
ENST00000361017	P17538
ENST00000361024	
ENST00000361028	O43309
ENST00000361029	
ENST00000361032	Q96L73-3
ENST00000361033	Q8WW34
ENST00000361034	Q6IC98
ENST00000361035	Q9NYQ3-2
ENST00000361036	O43292-2
ENST00000361040	Q3T8J9-2
ENST00000361042	Q9UPY6-2
ENST00000361046	
ENST00000361048	Q5SXH7-4
ENST00000361050	Q2M385
ENST00000361052	
ENST00000361053	Q9BYV7-5
ENST00000361054	O94967-2
ENST00000361055	Q8TBC4
ENST00000361056	Q9NQ76
ENST00000361057	
ENST00000361059	P43243
ENST00000361060	Q06210-2
ENST00000361066	P21266
ENST00000361067	P15529-5
ENST00000361069	Q9Y6N6
ENST00000361070	Q6PCD5
ENST00000361071	
ENST00000361076	P46379
ENST00000361078	Q8TB72
ENST00000361079	
ENST00000361082	
ENST00000361084	P57735
ENST00000361085	P17032
ENST00000361092	Q9NWW6
ENST00000361093	P22102-2
ENST00000361099	P42224
ENST00000361101	Q15438
ENST00000361109	Q6ZTU2-4
ENST00000361110	
ENST00000361111	Q6PDA7-3
ENST00000361112	Q6IEE8-2
ENST00000361113	Q7L945
ENST00000361114	Q9BPX6
ENST00000361115	Q9NRJ3
ENST00000361121	Q8IXQ4
ENST00000361124	Q6GPH6-2
ENST00000361125	Q9HCE7
ENST00000361127	O94898
ENST00000361128	Q7KZI7-5
ENST00000361131	Q8TAE6
ENST00000361132	Q8N431
ENST00000361134	Q8N130
ENST00000361136	O75157-2
ENST00000361138	Q8IY18
ENST00000361140	
ENST00000361143	Q96IU4
ENST00000361144	Q674X7-3
ENST00000361147	Q9UGI6-2
ENST00000361148	O95229-2
ENST00000361150	O60313-9
ENST00000361151	Q14584
ENST00000361156	Q86YF9-2
ENST00000361157	P09912
ENST00000361162	Q14498-2
ENST00000361163	
ENST00000361166	P35240-3
ENST00000361168	P49760-3
ENST00000361170	Q86VI3
ENST00000361171	Q9H7P6
ENST00000361175	O95340
ENST00000361183	P47755
ENST00000361188	O43663-4
ENST00000361189	O43164
ENST00000361191	Q96GD3-5
ENST00000361193	Q86WA9
ENST00000361195	Q96PU8-3
ENST00000361198	Q86U70-2
ENST00000361200	Q5VZP5
ENST00000361201	
ENST00000361203	
ENST00000361204	Q12772
ENST00000361205	O15165
ENST00000361209	O75129-2
ENST00000361210	
ENST00000361211	
ENST00000361216	P50993
ENST00000361217	O75064
ENST00000361219	Q8NC51-3
ENST00000361221	Q9HCE6
ENST00000361226	Q8N2Y8
ENST00000361227	P03897
ENST00000361228	O75901
ENST00000361229	Q6PI77
ENST00000361232	O00478-2
ENST00000361234	Q969K3
ENST00000361236	Q8N131-2
ENST00000361242	Q7Z3C6
ENST00000361243	Q12802-2
ENST00000361246	Q9Y5S2
ENST00000361247	Q92974
ENST00000361248	P50539-4
ENST00000361249	P07357
ENST00000361253	
ENST00000361254	Q8TDQ1-2
ENST00000361255	Q9BX84-3
ENST00000361256	Q5T280
ENST00000361263	
ENST00000361264	Q5T6F0
ENST00000361265	Q96IF1
ENST00000361271	B0YJ81
ENST00000361272	Q9UIV1
ENST00000361277	
ENST00000361278	Q969Z0-2
ENST00000361283	Q96JM3
ENST00000361284	Q8NGY1
ENST00000361285	P56180
ENST00000361288	Q15544
ENST00000361291	P26232-5
ENST00000361293	Q86WJ1-5
ENST00000361297	Q6P0Q8
ENST00000361298	Q00994-2
ENST00000361300	Q96KR7-3
ENST00000361301	
ENST00000361302	P35573-3
ENST00000361303	
ENST00000361306	Q8IUX8
ENST00000361308	P02545-2
ENST00000361309	Q08722
ENST00000361310	Q7Z4V0
ENST00000361311	O94985-2
ENST00000361314	Q96SL4
ENST00000361317	Q15560-2
ENST00000361318	
ENST00000361319	Q9UN42-2
ENST00000361320	Q86VH5
ENST00000361321	Q9H582-3
ENST00000361322	Q96NX5
ENST00000361328	P17040
ENST00000361330	Q9H1B4-4
ENST00000361332	O60716-2
ENST00000361335	P03901
ENST00000361337	P11387
ENST00000361339	Q96RY7-2
ENST00000361346	Q9UPW0
ENST00000361350	Q7Z2R9
ENST00000361351	Q96S82
ENST00000361352	O00534-3
ENST00000361354	Q9Y2A7
ENST00000361355	P19961
ENST00000361357	Q99759-2
ENST00000361360	P20264
ENST00000361361	P81408
ENST00000361362	Q6ZN57
ENST00000361365	O14602
ENST00000361367	Q6PD62
ENST00000361368	Q9HCE7-2
ENST00000361371	O94822
ENST00000361373	O75112
ENST00000361377	O96033
ENST00000361379	P19237
ENST00000361381	P03905
ENST00000361383	Q8WYA6
ENST00000361384	Q6PJP8
ENST00000361387	Q9NTW7
ENST00000361388	Q05682-2
ENST00000361389	O43708-2
ENST00000361390	P03886
ENST00000361391	O60716-6
ENST00000361392	Q11203
ENST00000361395	P62508-2
ENST00000361396	Q86YF9-2
ENST00000361398	Q7Z3K3-2
ENST00000361400	Q11203-15
ENST00000361405	A4FU01-5
ENST00000361409	O15085
ENST00000361413	Q2KHM9
ENST00000361417	Q86UU1
ENST00000361418	Q7Z4S6
ENST00000361419	
ENST00000361420	Q8N6C5
ENST00000361421	O94900
ENST00000361424	Q9BXR5
ENST00000361427	P05204
ENST00000361428	Q5VUA4
ENST00000361432	Q8TCE6
ENST00000361433	
ENST00000361434	O94910-2
ENST00000361436	P30050
ENST00000361439	Q8WV22
ENST00000361441	Q9NRW3
ENST00000361443	Q8IXZ3
ENST00000361444	
ENST00000361445	P42345
ENST00000361446	
ENST00000361451	Q14584
ENST00000361452	P35240-5
ENST00000361453	P03891
ENST00000361462	
ENST00000361463	
ENST00000361464	O60502
ENST00000361466	Q00872-4
ENST00000361470	Q9HCI5
ENST00000361471	P11532-5
ENST00000361473	
ENST00000361474	O14511
ENST00000361475	P21980
ENST00000361477	O75129-6
ENST00000361478	Q8NG27
ENST00000361479	Q99549
ENST00000361483	Q8N4B1-4
ENST00000361484	Q5BKY1
ENST00000361485	
ENST00000361487	P55771
ENST00000361488	Q8TC76
ENST00000361490	Q92902
ENST00000361492	P10070
ENST00000361493	
ENST00000361496	
ENST00000361499	Q9P2D6-2
ENST00000361500	
ENST00000361503	P23141
ENST00000361505	P00491
ENST00000361507	Q9UQC2
ENST00000361509	Q9P2J2-2
ENST00000361510	O60313-10
ENST00000361511	O14829
ENST00000361516	Q96LA5
ENST00000361518	Q8NB15
ENST00000361521	O00154-7
ENST00000361522	P35573-2
ENST00000361523	Q14457
ENST00000361524	Q96K83
ENST00000361525	P62508-2
ENST00000361528	O95628-8
ENST00000361529	Q6Q0C1
ENST00000361530	Q969H4-2
ENST00000361531	Q96A35
ENST00000361532	O43768-5
ENST00000361534	
ENST00000361536	P15509-3
ENST00000361538	
ENST00000361539	Q9C0B6
ENST00000361543	
ENST00000361544	Q9UNH5-2
ENST00000361545	Q9UDT6-2
ENST00000361546	Q14157
ENST00000361547	Q9NZV5
ENST00000361548	Q8TE85-5
ENST00000361549	
ENST00000361556	Q96SU4-3
ENST00000361557	O43164
ENST00000361558	
ENST00000361559	P11137-2
ENST00000361560	Q9H1J5-2
ENST00000361564	Q9NRP0
ENST00000361565	Q96P70
ENST00000361566	P08727
ENST00000361567	P03915
ENST00000361568	Q9UMR5-3
ENST00000361569	P53779-2
ENST00000361570	
ENST00000361571	O94983-4
ENST00000361572	Q06330
ENST00000361573	Q9Y2E8
ENST00000361574	Q96D70
ENST00000361575	P62891
ENST00000361577	Q9Y4F4
ENST00000361580	Q92845
ENST00000361581	Q6H8Q1-2
ENST00000361582	Q86Y13
ENST00000361584	Q9UJL9-2
ENST00000361585	
ENST00000361587	
ENST00000361588	Q96GW7-2
ENST00000361589	Q8N2Q7-2
ENST00000361599	Q03060-12
ENST00000361600	Q5JY77
ENST00000361603	P29400
ENST00000361605	Q8IYL3
ENST00000361609	
ENST00000361611	P28074
ENST00000361612	
ENST00000361618	O75121
ENST00000361619	Q969Y2-4
ENST00000361621	P60201-2
ENST00000361624	P00395
ENST00000361625	
ENST00000361627	Q6P4F7
ENST00000361630	
ENST00000361631	O43768-7
ENST00000361632	Q99062
ENST00000361640	O95154
ENST00000361641	Q8WW01
ENST00000361642	P37275-2
ENST00000361644	O15480
ENST00000361648	Q8NB49-3
ENST00000361654	
ENST00000361655	Q9BZA7-4
ENST00000361658	Q8IYT8
ENST00000361660	Q9NV66-2
ENST00000361661	Q9H2B4
ENST00000361664	Q8NA69
ENST00000361665	
ENST00000361669	Q14832
ENST00000361670	
ENST00000361671	Q5VZE5
ENST00000361672	Q8N5Y2-6
ENST00000361673	Q86TB3
ENST00000361675	Q05682
ENST00000361676	P35240-6
ENST00000361677	Q96C34
ENST00000361678	Q9P2S6-2
ENST00000361680	Q6ZMY6-2
ENST00000361681	P03923
ENST00000361682	P21964
ENST00000361684	Q9Y519
ENST00000361685	Q00872-2
ENST00000361686	Q96JF0
ENST00000361687	Q8TEA7-3
ENST00000361688	
ENST00000361689	Q9UPN3-2
ENST00000361690	
ENST00000361692	
ENST00000361696	O95399
ENST00000361697	Q8N6U8
ENST00000361699	P32004-2
ENST00000361703	O00476
ENST00000361704	Q9NXR7-4
ENST00000361705	Q96GD3-4
ENST00000361708	Q9H1B4
ENST00000361710	O95236-3
ENST00000361711	Q9UJX0
ENST00000361713	
ENST00000361714	O95389-2
ENST00000361715	
ENST00000361716	P23763-3
ENST00000361717	Q96CG3
ENST00000361719	Q13255
ENST00000361720	Q96I76
ENST00000361722	A7MCY6
ENST00000361723	Q96PZ2
ENST00000361724	Q9BZA7-7
ENST00000361725	P56177
ENST00000361726	P08034
ENST00000361727	Q9UHC6
ENST00000361729	Q14209
ENST00000361731	Q8WV19
ENST00000361732	O75943-2
ENST00000361733	Q99759
ENST00000361735	Q8N6R0
ENST00000361737	Q6H8Q1-3
ENST00000361738	Q8N5J2-3
ENST00000361739	P00403
ENST00000361740	P00387-3
ENST00000361741	
ENST00000361742	Q6UXK2
ENST00000361745	Q9NPF5
ENST00000361746	Q11203-4
ENST00000361752	Q96PU8
ENST00000361756	Q9H920
ENST00000361757	Q9Y2G9
ENST00000361758	Q96PU8-9
ENST00000361760	Q8NGL4
ENST00000361762	O60245
ENST00000361763	P07766
ENST00000361764	Q9XRX5-3
ENST00000361770	
ENST00000361771	Q8N5D0-4
ENST00000361773	O43294-2
ENST00000361776	Q9UPW0-2
ENST00000361778	Q8TEQ8-2
ENST00000361779	P18510-4
ENST00000361781	Q86VZ5
ENST00000361785	O43567-2
ENST00000361786	Q9C0C6
ENST00000361789	P00156
ENST00000361790	Q86X29
ENST00000361791	Q02962-4
ENST00000361794	Q96JM7
ENST00000361795	Q9BZC1-3
ENST00000361796	O60716-5
ENST00000361799	Q5VTB9
ENST00000361802	P45844
ENST00000361803	
ENST00000361804	Q9UQE7
ENST00000361807	Q8NCK3
ENST00000361809	Q9C029-3
ENST00000361812	Q11203-3
ENST00000361813	Q9UPR3
ENST00000361815	O75832-2
ENST00000361818	P46734-2
ENST00000361820	Q8TCU5
ENST00000361821	
ENST00000361822	Q9NRM2
ENST00000361823	Q9HCF6-12
ENST00000361824	Q86X24
ENST00000361825	A6NHX0
ENST00000361828	O60313-11
ENST00000361830	O14662
ENST00000361831	Q9H869-3
ENST00000361832	
ENST00000361833	O14525-2
ENST00000361835	Q96RD9
ENST00000361837	Q7L2K0
ENST00000361840	Q5W111
ENST00000361842	Q6GPH4
ENST00000361846	Q8TDW4-7
ENST00000361847	Q9UQ07
ENST00000361849	
ENST00000361851	P03928
ENST00000361852	Q8TE67-2
ENST00000361866	P12109
ENST00000361871	Q9NZV6
ENST00000361872	Q9Y692-2
ENST00000361874	Q14203
ENST00000361875	O75157
ENST00000361883	Q9BYS1
ENST00000361886	Q7Z5A8
ENST00000361887	Q96PV4
ENST00000361891	Q12905
ENST00000361895	
ENST00000361897	O75052
ENST00000361899	P00846
ENST00000361900	Q8TAC9
ENST00000361901	Q05682-4
ENST00000361902	P59796
ENST00000361904	Q92879-3
ENST00000361905	
ENST00000361906	Q9Y519
ENST00000361908	O60313-2
ENST00000361909	Q96MX0
ENST00000361910	Q7L4S7
ENST00000361911	Q5BKZ1-2
ENST00000361915	P35573
ENST00000361917	P13942-8
ENST00000361919	
ENST00000361921	P49895
ENST00000361922	P20916-2
ENST00000361923	P56645
ENST00000361924	Q13439
ENST00000361925	P18507
ENST00000361926	O94989
ENST00000361927	Q8IYK4
ENST00000361928	
ENST00000361930	O15482
ENST00000361933	Q9UGN4-3
ENST00000361936	Q8N5J2
ENST00000361937	Q9ULG1
ENST00000361941	Q9BX66
ENST00000361946	
ENST00000361948	Q8WYA0-3
ENST00000361951	Q6PI48
ENST00000361952	Q96NB3
ENST00000361953	Q08050-2
ENST00000361956	Q9H4F8-2
ENST00000361959	Q8TF68
ENST00000361961	Q7Z4S6-2
ENST00000361962	
ENST00000361963	Q9Y6F8
ENST00000361965	Q8TE67
ENST00000361970	Q4G0S7
ENST00000361971	Q9ULL4
ENST00000361972	Q5VUG0
ENST00000361976	Q9Y2H2
ENST00000361980	O95258-2
ENST00000361981	P32004-3
ENST00000361983	Q96EK5
ENST00000361985	P28347
ENST00000361987	P26441
ENST00000361988	Q9H237-4
ENST00000361991	Q9Y6M4
ENST00000361997	
ENST00000361999	Q9NZM3-2
ENST00000362000	
ENST00000362002	Q8WXK4-2
ENST00000362003	Q3KNV8
ENST00000362004	Q9P2M1-2
ENST00000362005	Q58F21
ENST00000362006	Q96M83-3
ENST00000362007	Q8WWB7
ENST00000362009	
ENST00000362010	Q14D04
ENST00000362011	Q96DD7
ENST00000362012	P23219
ENST00000362015	
ENST00000362016	Q13639-6
ENST00000362018	P56278
ENST00000362019	Q8N6R0-3
ENST00000362020	P09912-2
ENST00000362021	Q96H72
ENST00000362025	Q96QF0-4
ENST00000362026	Q86UD5
ENST00000362030	
ENST00000362031	
ENST00000362032	Q9BXA5
ENST00000362034	Q7Z2W9
ENST00000362035	
ENST00000362042	Q14494
ENST00000362049	P46379-5
ENST00000362052	O43768-8
ENST00000362053	Q86X95-2
ENST00000362057	
ENST00000362058	
ENST00000362061	Q13698
ENST00000362063	Q9Y2D9
ENST00000362065	Q9Y2M0
ENST00000362066	Q8IZU0-2
ENST00000362068	
ENST00000362070	
ENST00000362072	P14416
ENST00000362074	Q7Z3S9
ENST00000362076	Q9BWL3-4
ENST00000362077	
ENST00000362079	P00414
ENST00000362089	P20963
ENST00000362091	Q8NFZ0
ENST00000362093	Q9UBR5-3
ENST00000362094	
ENST00000362095	Q9BZA8-2
ENST00000362096	O14607-3
ENST00000362097	Q6NT46
ENST00000362102	
ENST00000362103	
ENST00000362104	
ENST00000362105	
ENST00000362106	
ENST00000362111	
ENST00000362112	
ENST00000362113	
ENST00000362114	
ENST00000362116	
ENST00000362117	
ENST00000362125	
ENST00000362127	
ENST00000362131	
ENST00000362134	
ENST00000362135	
ENST00000362142	
ENST00000362145	
ENST00000362147	
ENST00000362150	
ENST00000362153	
ENST00000362154	
ENST00000362155	
ENST00000362159	
ENST00000362160	
ENST00000362161	
ENST00000362162	
ENST00000362165	
ENST00000362166	
ENST00000362168	
ENST00000362173	
ENST00000362177	
ENST00000362181	
ENST00000362183	
ENST00000362188	
ENST00000362189	
ENST00000362190	
ENST00000362195	
ENST00000362196	
ENST00000362199	
ENST00000362201	
ENST00000362202	
ENST00000362205	
ENST00000362207	
ENST00000362210	
ENST00000362212	
ENST00000362215	
ENST00000362218	
ENST00000362219	
ENST00000362220	
ENST00000362222	
ENST00000362224	
ENST00000362225	
ENST00000362227	
ENST00000362232	
ENST00000362234	
ENST00000362237	
